company_permalink;company_name;company_category_code;company_country_code;company_state_code;company_region;company_city;acquirer_permalink;acquirer_name;acquirer_category_code;acquirer_country_code;acquirer_state_code;acquirer_region;acquirer_city;price_amount;id
/company/marvel-entertainment;Marvel Entertainment;games_video;USA;NY;New York;New York;/company/the-walt-disney-company;The Walt Disney Company;games_video;USA;CA;Los Angeles;Burbank;4000000000;3865
/company/marvin-mobile-security;Marvin Mobile Security;;;;unknown;;/company/veracode;Veracode;security;USA;MA;Boston;Burlington;;3866
/company/mashery;Mashery;enterprise;USA;CA;SF Bay;San Francisco;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;;3867
/company/massive;Massive;games_video;;;unknown;;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;200000000;3868
/company/massive-health;Massive Health;health;USA;CA;SF Bay;San Francisco;/company/jawbone;Jawbone;hardware;USA;CA;SF Bay;San Francisco;;3869
/company/massively-overrated;Massively Overrated;software;;;unknown;;/company/double-encore;Double Encore;consulting;USA;CO;Denver;Denver;;3870
/company/match;Match;social;USA;TX;Dallas;Dallas;/company/iac;IAC;news;USA;NY;New York;New York;50000000;3871
/company/matcha;Matcha;web;USA;CA;SF Bay;Mountain View;/company/apple;Apple;hardware;USA;CA;SF Bay;Cupertino;;3872
/company/material-connexion;Material ConneXion;consulting;USA;NY;New York;New York;/company/sandow;SANDOW;news;USA;NY;TBD;Boca Raton;;3873
/company/mathcore-engineering;MathCore Engineering;software;SWE;;Link�_ping;Link�_ping;/company/wolfram-research;Wolfram Research;software;USA;IL;Champaign;Champaign;;3874
/company/mathsoft-engineering-education;Mathsoft Engineering & Education;software;USA;MA;Boston;Cambridge;/company/ptc;PTC;software;USA;MA;Boston;Needham;;3875
/company/matrikon;Matrikon;;CAN;;Edmonton;Edmonton;/company/honeywell;Honeywell;manufacturing;USA;NJ;Morristown;Morristown;142000000;3876
/company/matrix-management-solutions;Matrix Management Solutions;;USA;OH;North Canton;North Canton;/company/quality-systems;Quality Systems;biotech;USA;CA;Los Angeles;Irvine;;3877
/company/matrix-mt;Matrix MT;;;;unknown;;/company/geary-interactive;Geary Interactive;advertising;USA;CA;SF Bay;San Francisco;;3878
/company/matrix-technologies;Matrix Technologies;mobile;USA;VA;Washington DC;Herndon;/company/trinet-systems;TriNET Systems;network_hosting;USA;MA;Boston;Canton;;3879
/company/matter;MATTER;;;;unknown;;/company/medium;Medium;news;USA;CA;SF Bay;San Francisco;;3880
/company/maven-networks;Maven Networks;games_video;USA;MA;Boston;Cambridge;/company/yahoo;Yahoo!;web;USA;CA;SF Bay;Sunnyvale;160000000;3881
/company/mavent;Mavent;software;USA;CA;Los Angeles;Irvine;/company/ellie-mae;Ellie Mae;;USA;CA;SF Bay;Pleasanton;;3882
/company/maverick-network-solutions;Maverick Network Solutions;;USA;DE;Willmington;Wilmington;/company/fiserv;Fiserv;;USA;WI;Milwaukee;Brookfield;;3883
/company/max-viz;Max-Viz;hardware;USA;OR;Portland;Portland;/company/astronics;Astronics;;USA;NY;East Aurora;East Aurora;;3884
/company/maxcomm-technologies;Maxcomm Technologies;;;;unknown;;/company/cisco;Cisco;hardware;USA;CA;SF Bay;San Jose;;3885
/company/maximumasp;MaximumASP;network_hosting;USA;KY;Louisville;Louisville;/company/cbeyond;CBeyond;web;USA;GA;Atlanta;Atlanta;;3886
/company/maxis;Maxis;software;USA;CA;SF Bay;Walnut Creek;/company/electronicarts;Electronic Arts;games_video;USA;WA;SF Bay;Redwood City;125000000;3887
/company/maxit-healthcare;maxIT Healthcare;;;;unknown;;/company/saic;SAIC;security;USA;VA;Washington DC;McLean;;3888
/company/maxxam-analytics;Maxxam Analytics;consulting;CAN;;Ontario;Ontario;/company/bureau-veritas;Bureau Veritas;;;;unknown;;650000000;3889
/company/mayasmom;Maya's Mom;social;USA;CA;SF Bay;Palo Alto;/company/babycenter;BabyCenter;web;USA;CA;SF Bay;San Francisco;;3890
/company/mayrise-services-limited-2;Mayrise Services Limited;;;;unknown;;/company/omg-plc;OMG plc;hardware;GBR;;London;Oxford;6000000;3891
/company/mbalance;mBalance;software;ANT;;Amsterdam;Amsterdam;/company/tekelec-international;Tekelec International;public_relations;USA;NC;Raleigh-Durham;Morrisville;60060000;3892
/company/mbb-prom-d-o-o;MBB Prom d.o.o.;enterprise;HRV;;Zagreb;Zagreb;/company/mbb-projects-d-o-o;MBB Projects d.o.o.;;;;unknown;;10000;3893
/company/mbg-expense-management;MBG Expense Management;software;USA;NY;New York;New York;/company/rivermine-software;Rivermine Software;software;USA;VA;Washington DC;Fairfax;;3894
/company/mbs-dev;MBS Dev;;USA;CO;Denver;Englewood;/company/united-stationers;United Stationers;;USA;IL;Chicago;Deerfield;18000000;3895
/company/mbuzzy;mBuzzy;;;;unknown;;/company/moko-social-media;Moko Social Media;mobile;CHN;;China - Other;;;3896
/company/mcafee;McAfee;security;USA;CA;SF Bay;Santa Clara;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;7680000000;3897
/company/mcafee;McAfee;security;USA;CA;SF Bay;Santa Clara;/company/siteadvisor;SiteAdvisor;security;USA;MA;Boston;Boston;;3898
/company/mcd;MCD;;;;unknown;;/company/cardinal-health;Cardinal Health;;USA;OH;Columbus;Dublin;;3899
/company/mci;MCI;;;;unknown;;/company/verizon;"Verizon Communications; Inc.";mobile;USA;NY;New York;New York;;3900
/company/mcla-the-lax-mag;MCLA The Lax Mag;other;USA;CA;SF Bay;San Francisco;/company/inside-lacrosse;Inside Lacrosse;;;;unknown;;;3901
/company/mconnect;MConnect;;AUS;;Southport;"Southport; QLD";/company/medic-vision-2;Medic Vision;;;;unknown;;;3902
/company/mdcl-frontline;MDCL-Frontline;software;CHN;;Beijing;Beijing;/company/teamsun-technology;Teamsun Technology;;;;unknown;;;3903
/company/mds;MDS Analytical Technologies;biotech;USA;CA;SF Bay;Sunnyvale;/company/danaher;Danaher;;USA;DC;Washington DC;Washington;650000000;3904
/company/me2-security;ME2 Security;software;USA;PA;Pennsylvania - Other;;/company/explorations-group;Explorations Group;security;;;unknown;;1600000;3905
/company/measure-map;Measure Map;advertising;;;unknown;;/company/google;Google;search;USA;CA;SF Bay;Mountain View;;3906
/company/medarex;Medarex;biotech;USA;NJ;Princeton;Princeton;/company/bristol-myers-squibb;Bristol-Myers Squibb;biotech;USA;NY;New York;New York;2100000000;3907
/company/medbroadcast-corporation;Medbroadcast Corporation;;;;unknown;;/company/mediresource;MediResource;advertising;CAN;;Toronto;Toronto;;3908
/company/medellin-rentals;Medellin Rentals;;;;unknown;;/company/corporatestays-com;CorporateStays.com;other;PAN;;Panama City;Panama City;;3909
/company/medfusion;Medfusion;web;USA;NC;Raleigh-Durham;Cary;/company/intuit;Intuit;software;USA;CA;SF Bay;Mountain View;91000000;3910
/company/media-by-numbers;Media by Numbers;;USA;CA;Los Angeles;Encino;/company/hollywood-com;Hollywood.com;games_video;USA;CA;Los Angeles;Los Angeles;;3911
/company/media-cannon;Media Cannon;mobile;;;unknown;;/company/velti;Velti;mobile;USA;CA;SF Bay;San Francisco;;3912
/company/media-factory;Media Factory;other;BRA;;Sao Paulo;"S��o Paulo; SP";/company/leadmedia-group;LeadMedia Group;web;FRA;;Paris;Paris;;3913
/company/media-rhythm-group;Media Rhythm Group;;;;unknown;;/company/freebutton;FreeButton;;USA;CA;San Diego;Encinitas;;3914
/company/media-river;Media River;search;USA;IL;Chicago;Chicago;/company/perfect-market;Perfect Market;software;USA;CA;Los Angeles;Pasadena;;3915
/company/media-run;Media Run;;;;unknown;;/company/adknowledge;Adknowledge;advertising;USA;MO;Kansas City;Kansas City;4500000;3916
/company/media-social;Media Social;;;;unknown;;/company/alphabird;Alphabird;advertising;USA;CA;Los Angeles;Los Angeles;;3917
/company/media-temple;Media Temple;network_hosting;USA;CA;Los Angeles;Culver City;/company/godaddy;GoDaddy;;USA;AZ;Phoenix;Scottsdale;;3918
/company/mediabistro-com;Mediabistro.com;other;USA;NY;New York;New York;/company/webmediabrands;WebMediaBrands;web;USA;NY;New York;New York;23000000;3919
/company/medialink-worldwide;MediaLink Worldwide;;;;unknown;;/company/the-newsmarket;The NewsMarket;web;USA;NY;New York;New York;;3920
/company/medialive;Medialive;software;FRA;;Paris;Montrouge;/company/kudelski-group;Kudelski Group;;;;unknown;;;3921
/company/mediapal;MediaPal;web;USA;FL;Fort Lauderdale;Hollywood;/company/voxpop-worldwide;VoxPop Worldwide;mobile;;;unknown;;;3922
/company/mediapeel;Mediapeel;;;;unknown;;/company/alex-and-ani;Alex and Ani;ecommerce;USA;RI;Cranston;Cranston;;3923
/company/mediaselling;Mediaselling;;;;unknown;;/company/yandex;Yandex;search;RUS;;Moscow;Moscow;1430000;3924
/company/mediaunbound;MediaUnbound;software;USA;MA;Boston;Cambridge;/company/rovi;Rovi Corporation;software;USA;CA;SF Bay;Santa Clara;;3925
/company/mediavast;MediaVast;public_relation;USA;NY;New York;New York;/company/gettyimages;Getty Images;web;GBR;;London;London;202000000;3926
/company/mediawhiz;MediaWhiz;advertising;USA;NY;New York;New York;/company/matomy-media-group;Matomy Media Group;advertising;USA;DE;TBD;Tel Aviv;10000000;3927
/company/mediaxstream;MediaXstream;;USA;NJ;Summit;Summit;/company/hibernia-atlantic;Hibernia Atlantic;security;IRL;;Dublin;Dublin;;3928
/company/medicago;Medicago;biotech;CAN;;Qu��bec;"Qu��bec; Quebec";/company/mitsubishi-tanabe-pharma;Mitsubishi Tanabe Pharma;biotech;;;unknown;;315000000;3929
/company/medical-account-services;Medical Account Services;biotech;USA;OH;Cincinnati;Dayton;/company/advantedge-healthcare-solutions;Advantedge Healthcare Solutions;software;USA;NJ;Warren;Warren;;3930
/company/medical-billing-specialist;Medical Billing Specialist;;;;unknown;;/company/sk3-group;SK3 Group;;;;unknown;;4100000;3931
/company/medical-communications-group;Medical Communications Group;biotech;GBR;;unknown;Pointe-Claire;/company/united-drug;United Drug;other;IRL;;unknown;"Citywest Road;Dublin 24";11200000;3932
/company/medical-metrx-solutions;Medical Metrx Solutions;medical;;;unknown;;/company/aig-altaris-health-partners;AIG Altaris Health Partners;;;;unknown;;20000000;3933
/company/medicamobile;Medicamobile;;JPN;;Tokyo;Tokyo;/company/universal-solution-systems;Universal Solution Systems;;;;unknown;;;3934
/company/medicinal-genomics;Medicinal Genomics;biotech;NLD;;Amsterdam;Amsterdam;/company/courtagen-life-sciences;Courtagen Life Sciences;biotech;USA;MA;Boston;Woburn;;3935
/company/mediconnect-global;MediConnect Global (MCG);software;USA;UT;Salt Lake City;South Jordan;/company/verisk-analytics;Verisk Analytics;public_relations;USA;NJ;New York;Jersey City;348600000;3936
/company/medioh;Medioh!;games_video;USA;CO;Denver;Boulder;/company/kudelski-group;Kudelski Group;;;;unknown;;;3937
/company/medion;Medion;;DEU;;Germany - Other;;/company/lenovo;Lenovo;hardware;USA;NC;Raleigh-Durham;Morrisville;;3938
/company/medior;Medior;;;;unknown;;/company/aol;AOL;news;USA;NY;New York;New York;;3939
/company/medistem;Medistem;biotech;USA;CA;San Diego;San Diego;/company/intrexon-corporation;Intrexon Corporation;biotech;USA;VA;Blacksburg;Blacksburg;26000000;3940
/company/medpagetoday;MedPageToday;medical;USA;NJ;Little Falls;Little Falls;/company/everyday-health;Everyday Health;health;USA;NY;New York;New York;;3941
/company/medrium;Medrium;web;USA;NJ;Morristown;Morristown;/company/advantedge-healthcare-solutions;Advantedge Healthcare Solutions;software;USA;NJ;Warren;Warren;;3942
/company/medserve;MedServe;medical;USA;TX;Houston;Bellaire;/company/stericycle;Stericycle;biotech;USA;IL;Chicago;Lake Forest;185000000;3943
/company/medstory;Medstory;advertising;USA;CA;SF Bay;Mountain View;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;3944
/company/medtrec;MedTrec;biotech;USA;;United States - Other;;/company/healthnostics;Healthnostics;biotech;USA;NY;New York;New York;;3945
/company/medventure-technology;MedVenture Technology;;USA;IN;Jeffersonville;Jeffersonville;/company/helix-medical;Helix Medical;biotech;USA;CA;Santa Barbara;Carpinteria;;3946
/company/meebo;Meebo;web;USA;CA;SF Bay;Mountain View;/company/google;Google;search;USA;CA;SF Bay;Mountain View;100000000;3947
/company/meedio;Meedio;;;;unknown;;/company/yahoo;Yahoo!;web;USA;CA;SF Bay;Sunnyvale;;3948
/company/meetings-io;Meetings.io;web;USA;CA;SF Bay;San Francisco;/company/jive-software;Jive Software;software;USA;CA;SF Bay;Palo Alto;;3949
/company/myyearbook;"MeetMe; Inc.";social;USA;PA;Philadelphia;New Hope;/company/que-pasa;Quepasa;web;USA;FL;Palm Beach;West Palm Beach;;3950
/company/meevee;MeeVee;games_video;USA;CA;SF Bay;Burlingame;/company/liveuniverse;LiveUniverse;web;USA;CA;Los Angeles;West Hollywood;;3951
/company/megasoft-consultants;Megasoft Consultants;consulting;USA;VA;Washington DC;Herndon;/company/trianz;Trianz;consulting;USA;CA;SF Bay;"Santa Clara;";15000000;3952
/company/megasys-taiwan;MEGAsys Taiwan;;TWN;;"Taiwan; Province of China - Othe";;/company/iveda-solutions;Iveda Solutions;;USA;AZ;Phoenix;Mesa;;3953
/company/mei-computer-technology-group;MEI Computer Technology Group;;CAN;;Montreal;"Montreal; QC";/company/afs-technology;AFS Technologies;enterprise;USA;AZ;Phoenix;Phoenix;;3954
/company/melbourne-server-hosting;Melbourne Server Hosting;;;;unknown;;/company/iomart-group;iomart Group;network_hosting;GBR;;Glasgow;Glasgow;6500000;3955
/company/melodeo;Melodeo;music;USA;WA;Seattle;Seattle;/company/hewlett-packard;Hewlett-Packard;web;USA;CA;SF Bay;Palo Alto;30000000;3956
/company/memex;Memex;software;GBR;;Scotland;Scotland;/company/sas;SAS;software;USA;NC;Raleigh-Durham;Cary;;3957
/company/mendeley;Mendeley;social;GBR;;London;London;/company/elsevier;Elsevier;web;NLD;;Amsterdam;Amsterdam;;3958
/company/mentorwave-technologies;MentorWave Technologies;software;ISR;;Herzelya;Herzelya;/company/google;Google;search;USA;CA;SF Bay;Mountain View;12000000;3959
/company/mentum;Mentum;software;FRA;;Paris;Paris;/company/infovista;InfoVista;enterprise;FRA;;Paris;Les Ulis;;3960
/company/menupages;Menupages;web;;;unknown;;/company/new-york-media;New York Media;web;USA;NY;New York;New York;;3961
/company/mercantila;Mercantila;ecommerce;;;unknown;;/company/blucora;Blucora;web;USA;WA;Seattle;Bellevue;8000000;3962
/company/merced-systems;Merced Systems;enterprise;GBR;;London;"Bracknell; Berkshire";/company/nice-systems;NICE Systems;enterprise;ISR;;Raanana;Ra'anana;;3963
/company/merchengine;MerchEngines;ecommerce;;;unknown;;/company/deluxe;Deluxe Corp;ecommerce;USA;MN;Minneapolis;Shoreview;;3964
/company/mercury-pharma-group;Mercury Pharma Group;biotech;GBR;;London;Surrey;/company/cinven;Cinven;;GBR;;London;London;732000000;3965
/company/merge-healthcare;Merge Healthcare;biotech;USA;WI;Milwaukee;Milwaukee;/company/amicas;Amicas;biotech;USA;MA;Boston;Boston;;3966
/company/mergeoptics;MergeOptics;hardware;DEU;;Berlin;Berlin;/company/fci;FCI;enterprise;USA;PA;TBD;Etters;;3967
/company/merial-limited;Merial Limited;biotech;USA;GA;Atlanta;Duluth;/company/sanofi-aventis;Sanofi Aventis;biotech;FRA;;Paris;Paris;4000000000;3968
/company/meridian;Meridian;enterprise;USA;OR;Portland;Portland;/company/aruba-networks;Aruba Networks;enterprise;USA;CA;SF Bay;Sunnyvale;;3969
/company/meridian-consulting;Meridian Consulting;;USA;IL;Chicago;Chicago;/company/edgewater-technology;Edgewater Technology;software;USA;MA;Boston;Wakefield;;3970
/company/meriton-networks;Meriton Networks;network_hosting;CAN;;Ottawa;"Ottawa; ON";/company/xtera-communications-inc;Xtera Communications;hardware;USA;TX;Dallas;Allen;;3971
/company/merrimac-industries;Merrimac Industries;software;USA;NJ;West Caldwell;West Caldwell;/company/crane;Crane Co;other;USA;CT;New York;Stamford;52000000;3972
/company/six-times-seven;Mertado;social;USA;CA;SF Bay;Redwood Shores;/company/groupon;Groupon;web;USA;IL;Chicago;Chicago;;3973
/company/mesa-group;MESA Group;;;;unknown;;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;3974
/company/messagecast;MessageCast;messaging;USA;CA;SF Bay;Palo Alto;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;3975
/company/messageone;MessageOne;messaging;USA;TX;Austin;Austin;/company/dell;Dell;hardware;USA;TX;Austin;Round Rock;155000000;3976
/company/messageway-solutions;MessageWay Solutions;software;USA;MI;Detroit;Livonia;/company/ipswitch;Ipswitch;software;USA;MA;Boston;Lexington;;3977
/company/met-net-communications;Met-Net Communications;public_relations;USA;PA;Pittsburg;Pittsburgh;/company/dqe-communications;DQE Communications;public_relations;USA;PA;Pittsburg;Pittsburgh;;3978
/company/metacarta;MetaCarta;transportation;USA;MA;Boston;Cambridge;/company/nokia;Nokia;mobile;FIN;;Finland - Other;;;3979
/company/metails;Metails;;;;unknown;;/company/buy-com;Buy.com;ecommerce;USA;CA;Los Angeles;Aliso Viejo;;3980
/company/metalincs;MetaLINCS;messaging;USA;CA;SF Bay;San Jose;/company/seagate;Seagate;hardware;USA;CA;SF Bay;Scotts Valley;;3981
/company/metaplace;Metaplace;games_video;USA;CA;San Diego;Solana Beach;/company/playdom;Playdom;games_video;USA;CA;SF Bay;Palo Alto;;3982
/company/metaresolver;Metaresolver;mobile;USA;CA;SF Bay;San Francisco;/company/millennial-media;Millennial Media;advertising;USA;MD;Baltimore;Baltimore;;3983
/company/metasolv;MetaSolv;software;USA;TX;Dallas;Plano;/company/oracle;Oracle Corporation;enterprise;USA;CA;SF Bay;Redwood City;;3984
/company/metastorm;Metastorm;enterprise;USA;MD;Baltimore;Baltimore;/company/opentext;OpenText;software;CAN;;Waterloo;"Waterloo; ON";;3985
/company/metatomix;Metatomix;enterprise;USA;MA;Boston;Dedham;/company/versata;Versata Enterprises;enterprise;USA;TX;Austin;Austin;;3986
/company/metaversal-studios;Metaversal Studios;;;;unknown;;/company/alliance-distributors-holding;Alliance Distributors Holding;;;;unknown;;;3987
/company/metawebtechnologies;Metaweb Technologies;web;USA;CA;SF Bay;San Francisco;/company/google;Google;search;USA;CA;SF Bay;Mountain View;;3988
/company/meteor-solutions;Meteor Solutions;advertising;USA;WA;Seattle;Seattle;/company/covario;Covario;advertising;USA;CA;San Diego;San Diego;;3989
/company/meter-solutions;Meter Solutions;hardware;USA;UT;Salt Lake City;Orem;/company/vivint;Vivint;security;USA;UT;Salt Lake City;Provo;;3990
/company/methylgene;MethylGene;biotech;CAN;;Montreal;"Montreal; Quebec";/company/mirati-therapeutics-inc;Mirati Therapeutics Inc.;;;;unknown;;;3991
/company/metismo;Metismo;mobile;GBR;;London;Eastleigh;/company/software-ag;Software AG;;USA;VA;Washington DC;Reston;;3992
/company/metranome-canada;Metranome (Canada);;;;unknown;;/company/desire2learn;Desire2Learn;enterprise;CAN;;Kitchener;Kitchener;;3993
/company/metreos-corporation;Metreos Corporation;software;USA;TX;Austin;Austin;/company/cisco;Cisco;hardware;USA;CA;SF Bay;San Jose;28000000;3994
/company/metrics;Metrics;;USA;NC;Greenville;Greenville;/company/mayne-pharma;Mayne Pharma;biotech;AUS;;Salisbury South;"Salisbury South; SA";;3995
/company/metricshub;MetricsHub;software;USA;WA;Seattle;Bellevue;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;3996
/company/metrigear;MetriGear;hardware;USA;CA;SF Bay;Santa Clara;/company/garmin;Garmin;hardware;USA;KS;Kansas City;Olathe;;3997
/company/metrigo;Metrigo;advertising;DEU;;Hamburg;Hamburg;/company/zanox;zanox;web;DEU;;Berlin;Berlin;;3998
/company/metrix-network-systems;Metrix Network Systems;;;;unknown;;/company/hewlett-packard;Hewlett-Packard;web;USA;CA;SF Bay;Palo Alto;;3999
/company/metrocorp-bancshares;MetroCorp Bancshares;finance;USA;TX;Houston;Houston;/company/east-west-bancorp;East West Bancorp;finance;USA;CA;Los Angeles;Pasadena;273000000;4000
/company/metrofax;MetroFax;public_relations;USA;WA;Seattle;Bellevue;/company/j2-global-communications;J2 Global Communications;web;USA;CA;Los Angeles;Los Angeles;;4001
/company/metroflog-com;Metroflog.com;other;;;unknown;;/company/batanga;Batanga Media;advertising;USA;FL;Miami;Coral Gables;;4002
/company/metrologic-instruments;Metrologic Instruments;hardware;USA;NJ;Philadelphia;Blackwood;/company/honeywell;Honeywell;manufacturing;USA;NJ;Morristown;Morristown;720000000;4003
/company/metronome;Metronome;enterprise;;;unknown;;/company/wave-technology-solutions;Wave Technology Solutions;enterprise;USA;CA;Los Angeles;Irvine;;4004
/company/metropcs-communications;MetroPCS Communications;mobile;USA;TX;Dallas;Richardson;/company/t-mobile;T-Mobile;mobile;USA;WA;Seattle;Bellevue;1500000000;4005
/company/mettoni-group;Mettoni Group;software;USA;NC;Raleigh-Durham;Durham;/company/enghouse-systems;Enghouse Systems;software;;;unknown;;23000000;4006
/company/mexad;MexAd;;;;unknown;;/company/dataxu;DataXu;advertising;USA;MA;Boston;Boston;;4007
/company/mfg-labs;MFG Labs;software;FRA;;Paris;Paris;/company/havas-media;Havas Media;other;ESP;;Madrid;Madrid;;4008
/company/mginger-com;mGinger.com;;;;unknown;;/company/valuefirst-messaging;ValueFirst Messaging;messaging;IND;;Haryana;Haryana;;4009
/company/mgs;MGS;;USA;NY;New York;New York;/company/rtn-stealth-software;RTN Stealth Software;;;;unknown;;;4010
/company/mhr-viandes-com;MHR-Viandes.com;;;;unknown;;/company/get-holding-nv;GET Holding NV;enterprise;NLD;;Zaandijk;Zaandijk;;4011
/company/mi5-networks;Mi5 Networks;network_hosting;;;unknown;;/company/symantec;Symantec;security;USA;CA;SF Bay;Mountain View;;4012
/company/michael-osterfeld-holdings-llc-llc;Michael Osterfeld Holdings;finance;;;unknown;;/company/global-asset-management;Global Asset Management;;USA;IN;Valparaiso;Valparaiso;9000000;4013
/company/miclyn-express-offshore;Miclyn Express Offshore;other;SGP;;TBD;"Singapore; SG";/company/asl-marine;ASL Marine;other;SGP;;Singapore - Other;;20000000;4014
/company/micro-byte;Micro Byte;;;;unknown;;/company/the-servicepro-net;The ServicePro.NET;software;USA;OH;Columbus;Columbus;;4015
/company/micro-design-services;Micro Design Services;software;USA;NJ;Parsippany;Parsippany;/company/ss-c-technologies;SS&C Technologies;software;USA;CT;Windsor;Windsor;17760000;4016
/company/micro-memory-bank;Micro Memory Bank;hardware;USA;PA;Philadelphia;Montgomeryville;/company/dataram;Dataram;other;USA;NJ;West Windsor;West Windsor;;4017
/company/microbia;Microbia;biotech;USA;MA;Boston;Lexington;/company/dsm;DSM;biotech;NLD;;Heerlen;Heerlen;;4018
/company/microlink;MicroLink;;USA;VA;Washington DC;Vienna;/company/autonomy;Autonomy Corporation;software;USA;CA;SF Bay;San Francisco;55000000;4019
/company/micromedics;Micromedics;biotech;USA;MN;Minneapolis;St. Paul;/company/nordson;Nordson;other;USA;OH;Cleveland;Westlake;;4020
/company/micromet;Micromet;;;;unknown;;/company/amgen;Amgen;biotech;USA;CA;Los Angeles;Thousand Oaks;1160000;4021
/company/micromethod-technologies;Micromethod Technologies;software;USA;FL;Orlando;Orlando;/company/voxeo;Voxeo;network_hosting;USA;FL;Orlando;Orlando;;4022
/company/microplace;MicroPlace;web;USA;CA;SF Bay;San Francisco;/company/ebay;eBay;ecommerce;USA;CA;SF Bay;San Jose;;4023
/company/microprobe;MicroProbe;;USA;CA;SF Bay;San Jose;/company/formfactor;FormFactor;;USA;CA;SF Bay;Livermore;;4024
/company/microprotol;Microprotol;;;;unknown;;/company/bentley-systems;Bentley Systems;software;USA;PA;Philadelphia;Exton;;4025
/company/microstrain;MicroStrain;;USA;VT;Williston;Williston;/company/lord-corporation;LORD Corporation;;USA;NC;Raleigh-Durham;Cary;;4026
/company/microtek-systems;Microtek Systems;;USA;MD;Washington DC;Columbia;/company/indisoft;IndiSoft;;USA;MD;Washington DC;Columbia;;4027
/company/microtune;Microtune;semiconductor;USA;TX;Dallas;Plano;/company/zoran;Zoran;games_video;;;unknown;;;4028
/company/midphase;Midphase;;;;unknown;;/company/uk2-group;UK2 Group;network_hosting;GBR;;London;London;;4029
/company/midpoint-cc;Midpoint CC;software;USA;FL;Cape Coral;Cape Coral;/company/acxiom;Acxiom;software;USA;AR;Little Rock;Little Rock;3600000;4030
/company/mikam-graphics;Mikam Graphics;ecommerce;USA;NY;New York;New York;/company/innerworkings;InnerWorkings;software;USA;CA;SF Bay;San Francisco;;4031
/company/mikrojobb-ltd;Mikrojobb LTD;;;;unknown;;/company/needbox-as;Needbox AS;web;NOR;;Jessheim;Jessheim;420000;4032
/company/mikron-infrared;Mikron Infrared;hardware;USA;NJ;SF Bay;Oakland;/company/lumasense-technologies;LumaSense Technologies;cleantech;USA;CA;SF Bay;Santa Clara;;4033
/company/mile5-solutions;Mile5 Solutions;software;USA;CA;Los Angeles;Irvine;/company/systems-america;Systems America;consulting;;;unknown;;;4034
/company/miles-technologies-inc;Miles Technologies Inc;;USA;IL;Chicago;Lake Zurich;/company/barcoding;Barcoding;;USA;MD;Baltimore;Baltimore;;4035
/company/milewise;MileWise;travel;USA;NY;New York;New York City;/company/yahoo;Yahoo!;web;USA;CA;SF Bay;Sunnyvale;;4036
/company/milk;Milk;mobile;USA;CA;SF Bay;San Francisco;/company/google;Google;search;USA;CA;SF Bay;Mountain View;;4037
/company/mill-river-labs;Mill River Labs;web;USA;CA;SF Bay;Mountain View;/company/venturebeat;VentureBeat;news;USA;CA;California - Other;;;4038
/company/millennium-pharmaceuticals;Millennium Pharmaceuticals;biotech;USA;MA;Boston;Cambridge;/company/takeda-pharmaceutical;Takeda Pharmaceutical;biotech;JPN;;Osaka;Osaka;8689310000;4039
/company/million-2;Million-2-1;mobile;GBR;;Lancashire;Lancashire;/company/international-game-technology;International Game Technology;games_video;USA;NV;Reno;Reno;;4040
/company/mimix-broadband;Mimix Broadband;semiconductor;USA;MA;Boston;Lowell;/company/m-a-com;M/A-COM;semiconductor;USA;MA;Boston;Lowell;;4041
/company/mimosa-systems;Mimosa Systems;software;USA;CA;SF Bay;Santa Clara;/company/iron-mountain;Iron Mountain;security;USA;MA;Boston;Boston;112000000;4042
/company/mincom;Mincom;software;USA;CO;Colorado - Other;;/company/abb;ABB;cleantech;CHE;;Zurich;Zurich;;4043
/company/mind3;MIND3;web;;;unknown;;/company/feel-golf;Feel Golf;other;USA;;Raleigh-Durham;SANFORD;;4044
/company/mindfire-interactive;MindfireInc.;web;USA;ME;Newton Center;Newton Center;/company/connelly-partners;Connelly Partners;advertising;USA;ME;Boston;Boston;;4045
/company/mindreef;Mindreef;enterprise;USA;MA;Boston;Bedford;/company/progress-software;Progress Software;software;USA;MA;Boston;Bedford;6000000;4046
/company/minds-and-machines;Minds and Machines;software;USA;CA;Los Angeles;Santa Monica;/company/top-level-domain-holdings;Top Level Domain Holdings;other;GBR;;Tortola British Virgin Islands;Tortola British Virgin Islands;2520000;4047
/company/mindscape-at-hanon-mckendry;MINDSCAPE at Hanon McKendry;software;USA;MI;Grand Rapids;Grand Rapids;/company/hanon-mckendry;Hanon McKendry;advertising;USA;MI;Grand Rapids;Grand Rapids;;4048
/company/mindshift-technologies;mindSHIFT Technologies;enterprise;USA;MA;Boston;Waltham;/company/ricoh-japan;Ricoh Japan;software;JPN;;Tokyo;Tokyo;;4049
/company/mindshift-technologies;mindSHIFT Technologies;enterprise;USA;MA;Boston;Waltham;/company/bestbuy;Best Buy;web;USA;MN;Minneapolis;Richfield;167000000;4050
/company/mindunit;MindUnit;;;;unknown;;/company/lucey;Lucey;software;GBR;;United Kingdom - Other;;;4051
